Date,Host,Service,Content
"2026-04-21T14:31:01.506Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""pigtail* AND shipLocation_s:14810 AND customerAccount_s:AC0186-3068 AND taxonomy_level_1_s:(\""B22-Wire and Cable\"") AND businessUnit_s:Accu-Tech AND advancedPartSearch:Y"", ""userName_s"": ""Camden Lee"", ""refNum_s"": ""QU100030766""}"
"2026-04-21T14:29:35.410Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""372 crouse* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0016-2584 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"}"
"2026-04-21T14:25:51.772Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""41089-2WP AND shipLocation_s:13002 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316046"", ""refNum_s"": ""627255""}"
"2026-04-21T14:21:19.175Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""60400045 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": ""627691""}"
"2026-04-21T14:12:10.001Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""cat6a osp* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-21T14:10:31.595Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""CPPL24WBLY* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0200-3266 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Davis Puckey"", ""refNum_s"": """"}"
"2026-04-21T13:59:43.725Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""055702k AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""608560""}"
"2026-04-21T13:51:13.398Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""CE-CM-LX-9* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-2953 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ben Leonard"", ""refNum_s"": """"}"
"2026-04-21T13:49:13.744Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""mxc4 AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": ""627660""}"
"2026-04-21T13:30:45.696Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""048EC8-14101-20 AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""210280"", ""refNum_s"": ""627630""}"
"2026-04-21T13:30:23.078Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CPCSSX2-01F003 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": ""624836""}"
"2026-04-21T13:15:31.875Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""41084-* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Simon Ruppert"", ""refNum_s"": """"}"
"2026-04-21T13:14:03.980Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""4u enclosure* AND businessUnit_s:Accu-Tech AND shipLocation_s:16023 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-21T13:01:07.319Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""eg AND shipLocation_s:13417 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""310311"", ""refNum_s"": ""627588""}"
"2026-04-21T12:58:04.565Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""mpls* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0159-2475 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"}"
"2026-04-21T12:45:33.574Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""5C0000-126S2536* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0001-5961 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Aiereona Palmer"", ""refNum_s"": """"}"
"2026-04-21T12:38:48.714Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""2412010u1000* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-4229 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Simon Ruppert"", ""refNum_s"": """"}"
"2026-04-21T11:52:10.443Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""760107201 * AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-21T11:47:01.359Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""PS-1224CN AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""627512""}"
"2026-04-21T11:18:26.273Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""S4B1P1A* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0043-1812 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Alisa Gelinas"", ""refNum_s"": """"}"
"2026-04-20T23:25:51.639Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CEXT44S2BURURN010M AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208739"", ""refNum_s"": ""627427""}"
"2026-04-20T22:30:49.248Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""RG142PNMNM-2 AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""206565"", ""refNum_s"": ""627436""}"
"2026-04-20T22:03:58.638Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""2413009u1000* AND salesLocation_s:62747 AND shipLocation_s:11411 AND customerAccount_s:AC0163-1163 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jennifer Hall"", ""refNum_s"": """"}"
"2026-04-20T21:31:56.083Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""DX80K9M6-PM8* AND salesLocation_s:60664 AND shipLocation_s:14001 AND customerAccount_s:AC0152-5506 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Tyson Geving"", ""refNum_s"": """"}"
"2026-04-20T21:29:43.759Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""812MB18A* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0008-0038 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"}"
"2026-04-20T21:03:31.388Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""430 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""312371"", ""refNum_s"": """"}"
"2026-04-20T20:57:14.107Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""OR-HDJ6A-43 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328841"", ""refNum_s"": ""627259""}"
"2026-04-20T20:53:30.614Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""FGS-H AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227658"", ""refNum_s"": ""627341""}"
"2026-04-20T20:48:34.796Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""40153-012 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""336274"", ""refNum_s"": ""627332""}"
"2026-04-20T20:47:17.207Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""om1_64 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""312371"", ""refNum_s"": ""627339""}"
"2026-04-20T20:41:43.610Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""02944-001 AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337372"", ""refNum_s"": ""627126""}"
"2026-04-20T20:38:15.757Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""coa AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""341866"", ""refNum_s"": ""627316""}"
"2026-04-20T20:35:16.767Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""wedge clamp* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Matthew Quigley"", ""refNum_s"": """"}"
"2026-04-20T20:27:35.048Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""EDRNEZ AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""627278""}"
"2026-04-20T20:18:12.196Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""cs34p-6w* AND salesLocation_s:62399 AND shipLocation_s:15812 AND customerAccount_s:AC0158-4310 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Shawn Whittingham"", ""refNum_s"": """"}"
"2026-04-20T20:16:12.925Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""W603-0016* AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""900000385""}"
"2026-04-20T20:08:24.794Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""006Eu4-T AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226055"", ""refNum_s"": ""626857""}"
"2026-04-20T20:06:40.319Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""024ZUZ-T4101D2N* AND salesLocation_s:62396 AND shipLocation_s:14802 AND customerAccount_s:AC0160-6109 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jared Ferguson"", ""refNum_s"": """"}"
"2026-04-20T19:50:56.464Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""OR-MC610-06 AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""210280"", ""refNum_s"": ""627181""}"
"2026-04-20T19:35:41.601Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""*:* AND transPartOrFilter:(transactablePart_s:FR76W2A23) AND salesLocation_s:60682 AND shipLocation_s:15408 AND dcLocation_s:7305 AND customerAccount_s:AC0045-0214 AND businessUnit_s:WESCO"", ""userName_s"": ""Aidee Gonzalez"", ""refNum_s"": ""QU100033232""}"
"2026-04-20T19:23:05.377Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""4g2 AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""234826"", ""refNum_s"": ""627161""}"
"2026-04-20T19:22:25.496Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""frt4x4 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""626610""}"
"2026-04-20T19:19:11.632Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""040402g5116 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""626610""}"
"2026-04-20T18:55:52.065Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CAT64HP4Z34 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""335361"", ""refNum_s"": ""627097""}"
"2026-04-20T18:43:32.297Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""725 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""234661"", ""refNum_s"": """"}"
"2026-04-20T18:37:53.732Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""77-240-4a AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""627029""}"
"2026-04-20T18:29:19.661Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""UTPSP3YLY AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""624651""}"
"2026-04-20T18:18:53.164Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""mctp6abi-6-10 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327282"", ""refNum_s"": """"}"
"2026-04-20T18:18:37.918Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cch-0 AND shipLocation_s:14802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208873"", ""refNum_s"": ""627039""}"
"2026-04-20T18:13:15.255Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""012TU4-T4790D20 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""301951"", ""refNum_s"": ""627027""}"
"2026-04-20T18:05:23.490Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""USL10G-SHLD-OR* AND businessUnit_s:Accu-Tech AND shipLocation_s:11102 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-20T17:45:55.748Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""RV6MJKUYL-S1 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236339"", ""refNum_s"": ""626984""}"
"2026-04-20T17:44:44.341Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""z2ua12pd205u* AND businessUnit_s:WESCO AND shipLocation_s:11204 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-20T17:38:50.057Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""16/2* AND businessUnit_s:Accu-Tech AND shipLocation_s:15642 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-20T17:36:01.466Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""*:* AND transPartOrFilter:(transactablePart_s:KWKSG2A23 OR transactablePart_s:BE268YZ33 OR transactablePart_s:BEY9Y84Z5 OR transactablePart_s:BEY28YY29 OR transactablePart_s:BEY399484 OR transactablePart_s:BEY425332 OR transactablePart_s:JQZ7C2A23 OR transactablePart_s:BEY239ZY8 OR transactablePart_s:JF9WQ2A23 OR transactablePart_s:BE42Z6Z42) AND salesLocation_s:61138 AND shipLocation_s:11204 AND dcLocation_s:7302 AND customerAccount_s:AC0155-8144 AND businessUnit_s:WESCO"", ""userName_s"": ""Karen Perrier"", ""refNum_s"": ""100083589""}"
"2026-04-20T17:33:39.976Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""gec AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""320529"", ""refNum_s"": ""626966""}"
"2026-04-20T17:31:43.784Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CCH-CP AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": ""626968""}"
"2026-04-20T17:31:09.526Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""eco1000lcd* AND salesLocation_s:62399 AND shipLocation_s:15812 AND customerAccount_s:AC0158-4571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Patrick Sweeney"", ""refNum_s"": """"}"
"2026-04-20T17:27:06.723Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""fs200 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""626961""}"
"2026-04-20T17:11:57.531Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ICP-EZTS AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339129"", ""refNum_s"": ""618442""}"
"2026-04-20T17:11:43.721Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""012e8p-31131-29 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""626610""}"
"2026-04-20T17:07:38.190Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""10608-70 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""626610""}"
"2026-04-20T17:06:35.265Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""11301- AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""626610""}"
"2026-04-20T16:28:05.930Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""FH-SOC AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313507"", ""refNum_s"": ""626888""}"
"2026-04-20T16:12:54.089Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""wmpv45e* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0159-7310 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Billy Caine"", ""refNum_s"": """"}"
"2026-04-20T15:56:30.273Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cch-cp24 AND shipLocation_s:14802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326020"", ""refNum_s"": ""626705""}"
"2026-04-20T15:52:46.413Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""UTP28X7 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208904"", ""refNum_s"": """"}"
"2026-04-20T15:24:07.705Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ACP-AR3150B2 AND shipLocation_s:13002 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316046"", ""refNum_s"": ""626630""}"
"2026-04-20T15:23:14.550Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ss2009po-em AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209739"", ""refNum_s"": ""626780""}"
